Frame Index ,Area (microns^2) ,Centroid X (microns) ,Centroid Y (microns) ,Width (microns) ,Height (microns) ,Aspect Ratio ,Solidity
       3807 ,      57298500.0 ,                 620 ,                 730 ,            440 ,             660 ,      0.6667 ,  0.9781
       3808 ,      92616000.0 ,                 630 ,                1880 ,            590 ,             770 ,      0.7662 ,  0.987
       3810 ,      51408000.0 ,                 620 ,                2240 ,            440 ,             600 ,      0.7333 ,  0.9771
       3811 ,      54672000.0 ,                 610 ,                 620 ,            490 ,             610 ,      0.8033 ,  0.9778
       3812 ,      53473500.0 ,                 610 ,                1480 ,            460 ,             580 ,      0.7931 ,  0.9837
       3813 ,      84405000.0 ,                 660 ,                1560 ,            540 ,             800 ,      0.675  ,  0.9844
       3814 ,      81931500.0 ,                 660 ,                1860 ,            500 ,             870 ,      0.5747 ,  0.9779
       3815 ,      63622500.0 ,                 630 ,                1710 ,            460 ,             700 ,      0.6571 ,  0.9853
       3816 ,      59211000.0 ,                 670 ,                 900 ,            460 ,             650 ,      0.7077 ,  0.9825
       3817 ,      63597000.0 ,                 680 ,                1980 ,            500 ,             650 ,      0.7692 ,  0.9843
       3818 ,      62908500.0 ,                 630 ,                2050 ,            430 ,             740 ,      0.5811 ,  0.9804
       3819 ,      61098000.0 ,                 610 ,                 450 ,            450 ,             710 ,      0.6338 ,  0.9822
       3820 ,      41947500.0 ,                 630 ,                1940 ,            390 ,             550 ,      0.7091 ,  0.9756
       3821 ,      39856500.0 ,                 610 ,                 310 ,            380 ,             530 ,      0.717  ,  0.9797
       3823 ,      73593000.0 ,                 660 ,                1940 ,            470 ,             800 ,      0.5875 ,  0.9784
       3824 ,      59670000.0 ,                 640 ,                 310 ,            430 ,             670 ,      0.6418 ,  0.9758
       3825 ,      51484500.0 ,                 670 ,                1510 ,            470 ,             570 ,      0.8246 ,  0.9833
       3826 ,      83614500.0 ,                 620 ,                1050 ,            490 ,             850 ,      0.5765 ,  0.9865
       3827 ,      68850000.0 ,                 650 ,                1100 ,            500 ,             710 ,      0.7042 ,  0.9814
       3828 ,      76576500.0 ,                 670 ,                2140 ,            540 ,             730 ,      0.7397 ,  0.9843
       3829 ,      77341500.0 ,                 650 ,                 560 ,            570 ,             710 ,      0.8028 ,  0.9851
       3830 ,     191250000.0 ,                 610 ,                1910 ,            800 ,            1230 ,      0.6504 ,  0.9833
       3831 ,     184441500.0 ,                 600 ,                 580 ,            780 ,            1200 ,      0.65   ,  0.9849
       3832 ,      78387000.0 ,                 620 ,                1510 ,            540 ,             760 ,      0.7105 ,  0.9855
       3833 ,      58242000.0 ,                 630 ,                1540 ,            440 ,             690 ,      0.6377 ,  0.9828
       3834 ,      23766000.0 ,                 640 ,                2400 ,            340 ,             340 ,      1.0    ,  0.9827
       3835 ,      43554000.0 ,                 620 ,                 880 ,            400 ,             570 ,      0.7018 ,  0.9803
       3837 ,     125664000.0 ,                 660 ,                2030 ,            680 ,             940 ,      0.7234 ,  0.9843
       3838 ,     122272500.0 ,                 640 ,                 600 ,            640 ,             930 ,      0.6882 ,  0.9894
       3840 ,      66733500.0 ,                 630 ,                1540 ,            480 ,             690 ,      0.6957 ,  0.9867
       3841 ,      33048000.0 ,                 610 ,                 140 ,            470 ,             330 ,      1.4242 ,  0.988
       3842 ,      60639000.0 ,                 620 ,                1960 ,            430 ,             700 ,      0.6143 ,  0.982
       3843 ,      58650000.0 ,                 600 ,                 340 ,            430 ,             670 ,      0.6418 ,  0.981
       3844 ,      97588500.0 ,                 650 ,                1180 ,            540 ,             910 ,      0.5934 ,  0.9852
       3845 ,      66861000.0 ,                 620 ,                1800 ,            500 ,             680 ,      0.7353 ,  0.9828
       3846 ,      54085500.0 ,                 590 ,                 240 ,            450 ,             550 ,      0.8182 ,  0.9824
       3847 ,      78616500.0 ,                 640 ,                1810 ,            490 ,             820 ,      0.5976 ,  0.9831
       3848 ,      61098000.0 ,                 630 ,                 270 ,            470 ,             610 ,      0.7705 ,  0.98
       3849 ,      53703000.0 ,                 640 ,                1100 ,            410 ,             640 ,      0.6406 ,  0.9861
       3850 ,      59058000.0 ,                 630 ,                1290 ,            470 ,             640 ,      0.7344 ,  0.9848
       3851 ,      53371500.0 ,                 650 ,                1090 ,            410 ,             630 ,      0.6508 ,  0.9801
       3852 ,      45849000.0 ,                 640 ,                2100 ,            380 ,             640 ,      0.5938 ,  0.9729
       3853 ,      41794500.0 ,                 620 ,                 450 ,            350 ,             590 ,      0.5932 ,  0.9812
       3854 ,      80605500.0 ,                 650 ,                1960 ,            510 ,             820 ,      0.622  ,  0.9835
       3855 ,      74919000.0 ,                 640 ,                 380 ,            500 ,             750 ,      0.6667 ,  0.981
       3856 ,      59746500.0 ,                 630 ,                 940 ,            450 ,             660 ,      0.6818 ,  0.9828
       3857 ,      58522500.0 ,                 630 ,                1910 ,            450 ,             650 ,      0.6923 ,  0.9799
       3858 ,      51102000.0 ,                 620 ,                 280 ,            410 ,             580 ,      0.7069 ,  0.9764
       3859 ,      85654500.0 ,                 650 ,                1200 ,            530 ,             800 ,      0.6625 ,  0.9865
       3860 ,     127806000.0 ,                 670 ,                1600 ,            580 ,            1080 ,      0.537  ,  0.9819
       3861 ,      56023500.0 ,                 660 ,                1790 ,            460 ,             610 ,      0.7541 ,  0.9803
       3863 ,      96466500.0 ,                 640 ,                 840 ,            550 ,             890 ,      0.618  ,  0.983
       3864 ,      77596500.0 ,                 630 ,                1100 ,            500 ,             830 ,      0.6024 ,  0.9804
       3866 ,      63036000.0 ,                 690 ,                1600 ,            440 ,             720 ,      0.6111 ,  0.9843
       3867 ,      88000500.0 ,                 660 ,                1520 ,            570 ,             810 ,      0.7037 ,  0.9842
       3868 ,      39550500.0 ,                 620 ,                2280 ,            370 ,             530 ,      0.6981 ,  0.9738
       3869 ,      40596000.0 ,                 600 ,                 640 ,            390 ,             530 ,      0.7358 ,  0.9791
       3870 ,      56865000.0 ,                 670 ,                1580 ,            440 ,             680 ,      0.6471 ,  0.9746
       3871 ,      23128500.0 ,                 630 ,                 110 ,            430 ,             270 ,      1.5926 ,  0.9749
       3873 ,      55284000.0 ,                 630 ,                 790 ,            440 ,             630 ,      0.6984 ,  0.9826
       3875 ,      68085000.0 ,                 640 ,                 580 ,            460 ,             740 ,      0.6216 ,  0.9821
       3876 ,      53932500.0 ,                 630 ,                1470 ,            420 ,             640 ,      0.6562 ,  0.9812
       3878 ,      77010000.0 ,                 650 ,                 680 ,            540 ,             730 ,      0.7397 ,  0.9817
       3879 ,      64260000.0 ,                 650 ,                1080 ,            400 ,             770 ,      0.5195 ,  0.9846
       3880 ,      73338000.0 ,                 670 ,                1340 ,            500 ,             750 ,      0.6667 ,  0.9801
